Jometry Game Id,Jarchive Game Id,Season,Game In Season,Date,Podium,Contestant,Jometry Contestant Id,JAtt,JBuz,JCor,JInc,JDD,JFinal$,DJAtt,DJBuz,DJCor,DJInc,DJDD1,DJDD2,DJFinal$,FJCor,FJWager,FJFinal$
2722,8979,40,211,07/01/2024,2,Matt Brooks,8111,18,9,10,0,1000,6600,14,9,7,2,,,10600,1,0,10600
2722,8979,40,211,07/01/2024,3,Zoe Strassfield,8112,21,6,3,3,,-1000,18,9,6,4,-1400,,1600,1,1500,3100
2723,8980,40,212,07/02/2024,1,Matt Brooks,8111,17,8,6,3,-1000,800,14,8,5,3,,,-400,,,-400
2723,8980,40,212,07/02/2024,2,Chris Nichols,8114,26,17,13,4,,5000,19,10,9,3,-2000,-3000,8400,0,8400,0
2723,8980,40,212,07/02/2024,3,Kelly Proulx,8115,18,6,6,0,,4400,16,8,8,0,,,13200,1,3601,16801
2724,8981,40,213,07/03/2024,1,Kelly Proulx,8115,17,8,8,0,,3600,13,6,5,1,,,8000,0,1000,7000
2724,8981,40,213,07/03/2024,2,Isaac Hirsch,8117,19,9,8,1,,4000,22,16,16,2,3000,-4000,19800,0,615,19185
2724,8981,40,213,07/03/2024,3,Dana Keane,8118,22,8,8,1,-1500,3900,10,6,5,1,,,8300,0,8000,300
2725,8982,40,214,07/04/2024,1,Isaac Hirsch,8117,23,15,14,2,-3400,3400,22,17,16,2,3000,,21200,1,7601,28801
2725,8982,40,214,07/04/2024,2,Christine Roberts,8120,17,2,2,0,,2000,14,5,5,0,,,6400,0,2000,4400
2725,8982,40,214,07/04/2024,3,Josh Martin,8121,17,8,8,0,,4200,11,5,6,0,,5000,14400,1,799,15199
2726,8983,40,215,07/05/2024,1,Isaac Hirsch,8117,24,19,16,3,,7000,21,15,17,0,2000,2000,26200,0,4000,22200
2726,8983,40,215,07/05/2024,2,Alex Wang,8123,19,3,2,2,-600,400,11,3,2,1,,,1600,1,410,2010
2726,8983,40,215,07/05/2024,3,Sarah Crocker,8124,18,7,6,1,,3000,15,6,4,2,,,5000,0,4500,500
2727,8984,40,216,07/08/2024,1,Isaac Hirsch,8117,26,18,18,1,2200,11800,17,11,12,1,5000,600,27400,1,3000,30400
2727,8984,40,216,07/08/2024,2,Karan Menon,8126,18,7,6,1,,2400,14,5,4,1,,,7200,1,2801,10001
2727,8984,40,216,07/08/2024,3,Stephanie Lewis,8127,16,6,3,3,,200,15,7,6,1,,,5000,1,0,5000
2728,8985,40,217,07/09/2024,1,Isaac Hirsch,8117,25,12,10,3,1000,4200,17,15,14,2,,4000,19400,1,201,19601
2728,8985,40,217,07/09/2024,2,Anna Paone,8129,21,10,8,2,,2600,8,6,6,1,2000,,9800,0,1201,8599
2728,8985,40,217,07/09/2024,3,Kathy Davis,8130,16,10,9,1,,3800,12,6,3,3,,,3800,0,0,3800
2729,8986,40,218,07/10/2024,1,Isaac Hirsch,8117,27,15,15,1,1400,8000,19,12,9,3,,,16800,1,4401,21201
2729,8986,40,218,07/10/2024,2,Alex Pribil,8132,18,7,6,1,,3200,14,7,7,2,-4400,2000,5600,1,4000,9600
2729,8986,40,218,07/10/2024,3,Larry P. Wellington,8133,18,7,5,2,,1800,14,8,8,0,,,10600,1,6201,16801
2730,8987,40,219,07/11/2024,1,Isaac Hirsch,8117,22,20,16,5,1200,6400,18,13,11,2,,,18400,1,1600,20000
2730,8987,40,219,07/11/2024,2,Robert Voyles,8135,7,3,2,1,,1000,9,4,4,0,,,5800,0,3399,2401
2730,8987,40,219,07/11/2024,3,Liz McKenna,8136,9,5,3,2,,0,7,4,4,2,2000,-2000,1200,0,102,1098
2731,8988,40,220,07/12/2024,1,Isaac Hirsch,8117,21,16,16,1,-2600,6600,20,15,12,4,2500,,21500,1,12501,34001
2731,8988,40,220,07/12/2024,2,Mike Ferguson,8138,17,10,10,0,,5800,10,5,6,0,,6000,17000,1,4501,21501
2731,8988,40,220,07/12/2024,3,Ashley Weaver,8139,8,1,0,1,,-1000,7,4,2,2,,,-2600,,,-2600
2732,8989,40,221,07/15/2024,1,Isaac Hirsch,8117,22,13,12,2,1400,6600,19,10,8,3,-3000,,11200,1,8801,20001
2732,8989,40,221,07/15/2024,2,James Hayakawa,8141,23,10,8,2,,2800,14,7,4,3,,,4000,1,1200,5200
2732,8989,40,221,07/15/2024,3,Brenna Sniatecki,8142,18,8,7,1,,3000,14,10,8,3,,3000,10000,0,2000,8000
2733,8990,40,222,07/16/2024,1,Isaac Hirsch,8117,20,14,10,5,-3000,400,24,14,15,1,-5000,1500,15300,0,14000,1300
2733,8990,40,222,07/16/2024,2,Jay Fisher,8144,25,11,11,0,,7800,17,8,8,0,,,16200,0,14401,1799
2733,8990,40,222,07/16/2024,3,Erika Stromerson,8145,22,12,6,6,,600,14,5,3,2,,,600,0,0,600
2734,8991,40,223,07/17/2024,1,Jay Fisher,8144,21,9,9,0,,6400,10,7,9,0,3000,3500,19700,0,5300,14400
2734,8991,40,223,07/17/2024,2,Nella Ballauer,8147,13,6,5,2,-1000,0,9,3,3,0,,,3600,0,3599,1
2734,8991,40,223,07/17/2024,3,Zach Eckstein,8148,20,12,10,2,,3800,6,4,2,2,,,1800,0,1800,0
2735,8992,40,224,07/18/2024,1,Jay Fisher,8144,20,11,9,2,,3400,16,7,6,1,,,6600,1,5401,12001
2735,8992,40,224,07/18/2024,2,Micah Rahn-Tiemeyer,8150,18,12,10,3,-1600,2400,17,15,12,5,1000,-3400,8000,0,5201,2799
2735,8992,40,224,07/18/2024,3,Meredith Miller,8151,18,9,6,3,,1200,15,5,4,1,,,6000,0,4500,1500
2736,8993,40,225,07/19/2024,1,Jay Fisher,8144,16,8,7,1,,2600,15,4,4,1,,-2000,5000,1,401,5401
2736,8993,40,225,07/19/2024,2,Dave Gutierrez,8153,17,7,6,1,,3400,11,7,5,2,,,5400,0,5000,400
2736,8993,40,225,07/19/2024,3,Neilesh Vinjamuri,8154,18,11,7,5,-1000,-800,11,11,12,0,1000,,13000,0,1000,12000
2737,8994,40,226,07/22/2024,1,Neilesh Vinjamuri,8154,18,14,15,0,1000,9000,13,12,13,1,3000,2500,26100,1,3000,29100
2737,8994,40,226,07/22/2024,2,Sean Duffie,8156,11,6,6,0,,3600,8,5,4,1,,,5200,0,2401,2799
2737,8994,40,226,07/22/2024,3,Monica Anderson,8157,16,4,4,0,,2000,16,11,8,3,,,7600,0,5000,2600
2738,8995,40,227,07/23/2024,1,Neilesh Vinjamuri,8154,16,12,11,1,,6600,16,12,12,1,,2000,19000,0,7001,11999
2738,8995,40,227,07/23/2024,2,Lindsay Denninger,8159,18,12,12,1,4600,9600,12,10,8,3,-3000,,13000,0,8000,5000
2738,8995,40,227,07/23/2024,3,Tim Herd,8160,11,4,0,4,,-3600,3,2,1,1,,,-2400,,,-2400
2739,8996,40,228,07/24/2024,1,Neilesh Vinjamuri,8154,15,10,11,0,1000,6200,13,9,8,1,,,15400,0,10201,5199
2739,8996,40,228,07/24/2024,2,Wendy Zaballos,8162,14,9,8,1,,4200,11,3,3,1,,-2000,5800,0,5800,0
2739,8996,40,228,07/24/2024,3,Davey Morrison,8163,17,7,6,1,,3000,16,15,12,4,5800,,12800,1,2700,15500
2740,8997,40,229,07/25/2024,1,Davey Morrison,8163,16,12,9,4,-1000,2200,12,10,10,0,,,13000,1,512,13512
2740,8997,40,229,07/25/2024,2,Krista Boyd,8165,13,5,4,1,,1600,10,7,4,4,,2000,1200,1,1200,2400
2740,8997,40,229,07/25/2024,3,Phil Gatton,8166,17,8,4,4,,-800,10,5,4,2,2000,,2000,0,500,1500
2741,8998,40,230,07/26/2024,1,Davey Morrison,8163,17,8,7,2,1000,4000,13,8,5,3,,,6400,0,5401,999
2741,8998,40,230,07/26/2024,2,Steve Babish,8168,14,7,6,1,,2400,17,12,13,1,1500,-2000,11500,0,1400,10100
2741,8998,40,230,07/26/2024,3,Rachel Bradley,8169,17,10,9,1,,3800,14,9,7,2,,,11800,1,11797,23597
2742,8999,41,1,09/09/2024,1,Rachel Bradley,8169,22,11,8,3,,2800,13,8,7,1,,,8000,0,2602,5398
2742,8999,41,1,09/09/2024,2,Adam Reiffen,8171,27,13,11,2,,4800,17,11,9,3,3000,,10600,1,5401,16001
2742,8999,41,1,09/09/2024,3,Amanda White,8172,20,9,6,4,-1000,800,14,6,4,3,,-400,4000,0,4000,0
2743,9000,41,2,09/10/2024,1,Adam Reiffen,8171,21,13,10,4,-2000,3000,17,13,12,3,-3000,-3000,6600,0,2601,3999
2743,9000,41,2,09/10/2024,2,Mary Catherine French,8174,20,8,7,1,,5400,13,3,1,2,,,4600,0,3000,1600
2743,9000,41,2,09/10/2024,3,Will Weiss,8175,19,10,10,0,,5000,17,10,10,0,,,17000,0,3000,14000
2744,9001,41,3,09/11/2024,1,Will Weiss,8175,16,10,10,0,,4800,15,10,9,2,,-800,13600,0,0,13600
2744,9001,41,3,09/11/2024,2,Ben Gagne-Maynard,8177,15,7,6,2,-800,2000,16,7,6,2,-3000,,5000,0,3801,1199
2744,9001,41,3,09/11/2024,3,Kristen Robinson,8178,18,8,6,2,,2000,14,5,4,1,,,4400,0,4400,0
2745,9002,41,4,09/12/2024,1,Will Weiss,8175,15,7,8,0,600,5200,14,8,8,1,,-1200,14400,0,2001,12399
2745,9002,41,4,09/12/2024,2,Mark Palmere,8180,20,9,8,1,,3000,14,10,9,2,-2000,,8200,1,7999,16199
2745,9002,41,4,09/12/2024,3,Bethany Korp,8181,13,8,7,1,,2400,7,6,5,1,,,7600,1,6801,14401
2746,9003,41,5,09/13/2024,1,Mark Palmere,8180,15,9,8,1,,4000,15,9,9,2,2100,2100,13800,1,4567,18367
2746,9003,41,5,09/13/2024,2,Evan Suttell,8183,24,13,13,1,1200,8000,22,11,9,2,,,17200,1,3000,20200
2746,9003,41,5,09/13/2024,3,Hilary Glazer,8184,13,6,5,1,,2400,12,8,5,3,,,800,0,304,496
2747,9004,41,6,09/16/2024,1,Evan Suttell,8183,19,14,9,5,,1200,14,8,7,1,,,9600,1,9600,19200
2747,9004,41,6,09/16/2024,2,Sam Watson,8186,17,8,7,2,1000,2400,15,4,5,1,2000,-2000,5600,0,0,5600
2747,9004,41,6,09/16/2024,3,Aiden Orzech,8187,24,9,7,2,,2800,17,11,11,0,,,15600,1,11999,27599
2748,9006,41,7,09/17/2024,1,Aiden Orzech,8187,18,10,8,2,,2600,17,11,10,1,,,11000,1,11000,22000
2748,9006,41,7,09/17/2024,2,Alisa Kindsfater,8189,18,5,3,2,,400,13,9,8,2,,-3000,5400,1,5400,10800
2748,9006,41,7,09/17/2024,3,Will Yancey,8190,27,17,16,2,3200,12000,16,6,5,2,-3600,,13200,0,8801,4399
2749,9007,41,8,09/18/2024,1,Aiden Orzech,8187,23,18,14,5,1000,3000,15,11,9,3,-3000,,5200,0,5200,0
2749,9007,41,8,09/18/2024,2,Chris Lindsay,8192,12,6,3,3,,200,10,6,6,0,,,5800,1,5800,11600
2749,9007,41,8,09/18/2024,3,Sam Neuman,8193,17,7,6,1,,3600,15,5,5,1,,3000,10200,0,1420,8780
2750,9008,41,9,09/19/2024,1,Chris Lindsay,8192,19,7,6,1,,3800,13,8,8,1,-1000,,9200,1,1601,10801
2750,9008,41,9,09/19/2024,2,Jen Feldman,8195,14,8,6,3,-600,1000,11,7,7,0,,,9800,1,4000,13800
2750,9008,41,9,09/19/2024,3,Fr. Steve Jakubowski,8196,20,13,13,0,,7400,12,6,4,3,,-4000,5400,0,5301,99
2751,9009,41,10,09/20/2024,1,Jen Feldman,8195,21,9,8,1,,3400,16,9,10,1,2000,-1500,15100,0,1050,14050
2751,9009,41,10,09/20/2024,2,Santhosh Sastry,8198,25,12,12,1,2000,7800,13,8,5,3,,,9400,0,9400,0
2751,9009,41,10,09/20/2024,3,Sarah Preisinger,8199,19,10,8,2,,3400,8,5,5,0,,,7000,0,1000,6000
2752,9010,41,11,09/23/2024,1,Jen Feldman,8195,14,9,9,0,,4400,9,3,3,0,,,8800,0,4001,4799
2752,9010,41,11,09/23/2024,2,David Erb,8201,20,8,8,1,2000,5000,17,13,14,1,5000,8000,30000,0,12345,17655
2752,9010,41,11,09/23/2024,3,Dana Schwartz,8202,14,7,6,1,,4400,11,8,5,3,,,6400,0,5000,1400
2753,9011,41,12,09/24/2024,1,David Erb,8201,19,11,11,0,,5800,18,11,12,0,10000,,30600,1,8888,39488
2753,9011,41,12,09/24/2024,2,Rachael Crawley,8204,19,8,6,2,,2800,18,8,8,0,,,10800,1,2500,13300
2753,9011,41,12,09/24/2024,3,Carter Scott,8205,16,9,9,1,1000,5400,16,9,7,3,,-6000,3800,0,800,3000
2754,9012,41,13,09/25/2024,1,David Erb,8201,18,8,6,2,,2600,16,11,12,1,-1000,10000,22000,1,11611,33611
2754,9012,41,13,09/25/2024,2,Drew Goins,8207,25,14,14,1,2400,9600,18,10,8,2,,,16800,0,5199,11601
2754,9012,41,13,09/25/2024,3,Diane Lochner,8208,18,7,7,0,,3000,14,3,2,1,,,3400,1,1000,4400
2755,9013,41,14,09/26/2024,1,David Erb,8201,11,8,7,1,,2000,15,5,4,2,2000,,4400,0,123,4277
2755,9013,41,14,09/26/2024,2,Alex Michev,8210,16,11,10,1,,6400,17,9,8,1,,,16000,0,12000,4000
2755,9013,41,14,09/26/2024,3,Maddie Carwile,8211,16,7,8,0,1200,5200,20,12,11,2,,-2500,13900,0,2200,11700
2756,9014,41,15,09/27/2024,1,Maddie Carwile,8211,16,10,10,0,,5200,16,9,10,0,3000,,20600,0,20000,600
2756,9014,41,15,09/27/2024,2,Marianne McGowan,8213,10,4,3,1,,600,13,6,6,0,,,5400,1,5000,10400
2756,9014,41,15,09/27/2024,3,Kate Roesch,8214,19,13,10,4,2200,5600,17,11,9,3,,7000,20200,1,8000,28200
2757,9015,41,16,09/30/2024,1,Kate Roesch,8214,22,8,6,2,,2600,16,8,5,3,,,4200,1,4000,8200
2757,9015,41,16,09/30/2024,2,Alison Prelusky,8216,16,7,7,0,,3200,4,1,1,0,,,4000,1,4000,8000
2757,9015,41,16,09/30/2024,3,Ryan Manton,8217,20,14,14,1,-5000,3400,18,14,15,1,7000,-5000,22200,0,22,22178
2758,9016,41,17,10/01/2024,1,Ryan Manton,8217,23,16,14,2,,6800,12,8,9,0,,5600,21600,0,0,21600
2758,9016,41,17,10/01/2024,2,Brooke Levine,8219,13,2,1,1,,200,6,3,2,1,,,600,1,600,1200
2758,9016,41,17,10/01/2024,3,Mike McComb,8220,20,10,9,2,-1000,3200,14,10,9,2,-2400,,10000,1,0,10000
2759,9017,41,18,10/02/2024,1,Ryan Manton,8217,14,8,9,0,1000,5800,9,8,8,2,-5600,5000,12400,1,11201,23601
2759,9017,41,18,10/02/2024,2,Scott Tcheng,8222,22,13,12,1,,5800,12,7,6,1,,,11800,1,11800,23600
2759,9017,41,18,10/02/2024,3,Erin Ward,8223,17,6,5,1,,3600,11,3,2,1,,,4800,0,4000,800
2760,9018,41,19,10/03/2024,1,Ryan Manton,8217,15,11,12,0,1000,5400,12,10,9,1,,,15800,1,0,15800
2760,9018,41,19,10/03/2024,2,Adam Stewart,8225,20,10,8,2,,5600,12,7,6,3,-2000,-6400,2000,1,100,2100
2760,9018,41,19,10/03/2024,3,Emily Stowell-Bui,8226,14,7,4,3,,-800,4,1,1,0,,,-400,,,-400
2761,9019,41,20,10/04/2024,1,Ryan Manton,8217,15,10,10,0,,4000,16,10,10,0,,,15200,0,5201,9999
2761,9019,41,20,10/04/2024,2,Anne Singleton,8228,21,11,10,1,,7000,14,3,3,0,,,10200,0,5200,5000
2761,9019,41,20,10/04/2024,3,Mark Fitzpatrick,8229,18,10,8,3,-2400,1800,20,13,14,1,3000,5000,23400,1,7001,30401
2762,9020,41,21,10/07/2024,1,Mark Fitzpatrick,8229,22,16,14,2,,6800,15,12,12,1,5000,,23400,0,3400,20000
2762,9020,41,21,10/07/2024,2,Daniel Gately,8231,16,8,6,2,,1000,11,3,3,1,,-800,4200,0,0,4200
2762,9020,41,21,10/07/2024,3,Amanda Prusila,8232,17,6,6,1,1000,3000,12,5,2,3,,,600,0,0,600
2763,9021,41,22,10/08/2024,1,Mark Fitzpatrick,8229,20,12,10,2,,4800,14,9,10,1,3000,3000,21200,0,13601,7599
2763,9021,41,22,10/08/2024,2,Andrew Miller,8234,18,10,10,1,1000,3800,6,2,1,1,,,4600,0,417,4183
2763,9021,41,22,10/08/2024,3,Gino Montoya,8235,18,6,5,1,,1800,22,15,15,0,,,17400,0,17400,0
2764,9022,41,23,10/09/2024,1,Mark Fitzpatrick,8229,19,15,15,1,-2400,5400,16,10,11,1,3000,4000,23600,0,0,23600
2764,9022,41,23,10/09/2024,2,Rob Franke,8237,8,5,5,0,,2600,11,5,4,1,,,6200,0,130,6070
2764,9022,41,23,10/09/2024,3,Colleen Kelly,8238,15,6,3,3,,0,18,9,7,2,,,5600,0,5600,0
2765,9023,41,24,10/10/2024,1,Mark Fitzpatrick,8229,16,11,11,1,1000,5000,12,6,7,1,6600,3000,18600,1,7001,25601
2765,9023,41,24,10/10/2024,2,Mike Obstgarten,8240,24,11,9,2,,3600,20,13,11,2,,,12800,1,0,12800
2765,9023,41,24,10/10/2024,3,Cynthia Bullock,8241,9,5,3,2,,800,9,4,4,0,,,4400,0,3000,1400
2766,9024,41,25,10/11/2024,1,Mark Fitzpatrick,8229,17,10,6,5,-1000,200,19,10,9,3,-5800,2800,4800,0,0,4800
2766,9024,41,25,10/11/2024,2,Eamonn Campbell,8243,20,12,10,2,,3000,17,10,9,1,,,12200,1,1500,13700
2766,9024,41,25,10/11/2024,3,Dot White,8244,20,8,7,1,,3200,14,7,7,0,,,10400,0,599,9801
2767,9025,41,26,10/14/2024,1,Eamonn Campbell,8243,15,10,10,1,1000,3800,14,12,10,3,,-1400,14800,1,14700,29500
2767,9025,41,26,10/14/2024,2,Jack Swansey,8246,21,10,9,1,,4000,15,7,8,0,3000,,14600,0,14599,1
2767,9025,41,26,10/14/2024,3,Caryn Radick,8247,14,7,6,1,,2600,8,2,2,0,,,4600,1,3000,7600
2768,9026,41,27,10/15/2024,1,Eamonn Campbell,8243,20,11,10,1,,6600,10,4,3,1,,,9800,0,9800,0
2768,9026,41,27,10/15/2024,2,Rishabh Wuppalapati,8249,29,10,8,2,,3400,13,11,10,2,5000,,15600,1,6601,22201
2768,9026,41,27,10/15/2024,3,Zoe Grobman,8250,22,10,8,3,-2400,600,19,10,9,2,,3300,11100,1,8501,19601
2769,9027,41,28,10/16/2024,1,Rishabh Wuppalapati,8249,16,10,8,3,-1000,3200,20,11,9,2,,,10400,1,9801,20201
2769,9027,41,28,10/16/2024,2,Jay Eversman,8252,17,9,8,1,,3800,13,4,4,1,,-2600,4800,0,4799,1
2769,9027,41,28,10/16/2024,3,Rachel Cassidy,8253,15,8,7,1,,2400,16,8,8,1,2500,,10100,1,9601,19701
2770,9028,41,29,10/17/2024,1,Rishabh Wuppalapati,8249,24,13,10,3,,1800,17,10,10,0,,,15400,0,5000,10400
2770,9028,41,29,10/17/2024,2,Angel Poe,8255,11,5,3,3,-1000,-1200,6,5,4,1,,,-400,,,-400
2770,9028,41,29,10/17/2024,3,Aaron Brown,8256,24,12,11,1,,6800,15,8,7,3,-2000,-10400,1600,0,912,688
2771,9029,41,30,10/18/2024,1,Rishabh Wuppalapati,8249,21,7,8,0,1000,6400,14,8,7,1,,,11600,1,11600,23200
2771,9029,41,30,10/18/2024,2,Kyle Compton-Troesch,8258,23,7,7,0,,3800,19,8,6,2,,,5800,1,5600,11400
2771,9029,41,30,10/18/2024,3,Kelly Gates,8259,18,11,10,1,,4000,16,7,8,1,4000,-4000,13200,1,10001,23201
2772,9030,41,31,10/21/2024,1,Kelly Gates,8259,24,9,9,0,,5200,11,4,5,0,,2500,11300,0,500,10800
2772,9030,41,31,10/21/2024,2,Marcus Ghiringhelli,8261,17,7,6,2,1200,3000,18,10,9,2,-2500,,5700,0,2400,3300
2772,9030,41,31,10/21/2024,3,Tristan Brown,8262,19,11,9,2,,3800,14,10,9,1,,,14600,1,8100,22700
2773,9031,41,32,10/22/2024,1,Tristan Brown,8262,23,14,14,0,,6800,12,9,6,3,,,10000,0,10000,0
2773,9031,41,32,10/22/2024,2,Stephanie Cooper,8264,19,8,6,2,,3200,16,11,10,1,,,10400,0,5000,5400
2773,9031,41,32,10/22/2024,3,Will Wallace,8265,19,6,6,1,-2400,1000,11,6,7,1,2000,2000,9400,1,9399,18799
2774,9032,41,33,10/23/2024,1,Will Wallace,8265,22,7,7,0,,4400,12,8,7,1,,,10800,0,800,10000
2774,9032,41,33,10/23/2024,2,Sophia Maymudes,8267,22,15,15,1,-2000,6200,17,11,6,7,-2600,-2000,2800,0,206,2594
2774,9032,41,33,10/23/2024,3,Brett Kelly,8268,8,3,1,2,,-1200,5,4,3,1,,,0,,,0
2775,9033,41,34,10/24/2024,1,Will Wallace,8265,23,11,10,1,,5000,13,8,8,1,2000,,13400,1,13399,26799
2775,9033,41,34,10/24/2024,2,Kiki Jamieson,8270,17,7,7,0,,5400,17,9,8,2,,-3000,10800,0,5601,5199
2775,9033,41,34,10/24/2024,3,Dan Meyer,8271,16,11,11,1,1000,5800,12,7,6,1,,,8200,0,0,8200
2776,9034,41,35,10/25/2024,1,Will Wallace,8265,21,11,11,1,1000,6000,19,17,15,3,,3000,22200,1,2200,24400
2776,9034,41,35,10/25/2024,2,Carol Lowe,8273,11,4,3,1,,1000,13,4,4,1,-1000,,3600,0,2000,1600
2776,9034,41,35,10/25/2024,3,Olaf Talbert,8274,15,12,11,1,,4000,15,6,2,4,,,1200,1,1200,2400
2777,9035,41,36,10/28/2024,1,Will Wallace,8265,16,5,5,0,,2400,19,10,9,2,-2000,,8000,0,7998,2
2777,9035,41,36,10/28/2024,2,Ian Taylor,8276,24,13,12,2,2000,8800,22,15,12,4,,-1000,17400,1,2201,19601
2777,9035,41,36,10/28/2024,3,Heather Ryan,8277,19,12,10,2,,3800,15,4,4,0,,,9800,1,9800,19600
2778,9036,41,37,10/29/2024,1,Ian Taylor,8276,17,11,9,3,-1000,1000,13,7,5,2,,,3400,1,2201,5601
2778,9036,41,37,10/29/2024,2,Aimée Record,8279,11,7,7,0,,3800,7,5,2,3,,,600,0,598,2
2778,9036,41,37,10/29/2024,3,John Liu,8280,11,5,5,0,,2600,11,7,8,1,-5400,1600,5600,1,2201,7801
2779,9037,41,38,10/30/2024,1,John Liu,8280,17,8,6,2,,1800,11,9,8,2,-2000,,7000,1,6999,13999
2779,9037,41,38,10/30/2024,2,Joseph Carlstein,8282,19,10,9,2,2000,5600,8,4,4,1,,2400,10000,1,6001,16001
2779,9037,41,38,10/30/2024,3,Jacqui Kaplan,8283,16,9,8,1,,2800,11,7,6,1,,,8000,0,6000,2000
2780,9038,41,39,10/31/2024,1,Joseph Carlstein,8282,14,6,6,0,,4200,12,6,6,1,,3400,12000,0,12000,0
2780,9038,41,39,10/31/2024,2,Alicia Buffa,8285,19,4,3,1,,1400,13,7,8,0,2200,,12000,1,11999,23999
2780,9038,41,39,10/31/2024,3,Greg Jolin,8286,21,19,18,2,1600,8000,22,12,10,2,,,16400,1,7601,24001
2781,9039,41,40,11/01/2024,1,Greg Jolin,8286,20,12,12,1,2000,7800,19,11,11,1,,6000,23000,1,3001,26001
2781,9039,41,40,11/01/2024,2,Julie Phillips,8288,17,6,5,1,,3000,15,6,4,2,,,6600,0,6598,2
2781,9039,41,40,11/01/2024,3,Sam Cameron,8289,22,9,8,1,,4400,24,11,11,1,-5000,,13000,0,10001,2999
2782,9040,41,41,11/04/2024,1,Greg Jolin,8286,26,14,14,0,,7800,14,11,11,0,,,19000,1,6000,25000
2782,9040,41,41,11/04/2024,2,Lindsey Simmons,8291,7,2,1,1,,400,5,4,4,0,,,5600,0,2201,3399
2782,9040,41,41,11/04/2024,3,Brian Frey,8292,21,14,11,4,-3000,2600,16,9,8,3,3000,-5000,3800,1,3799,7599
2783,9041,41,42,11/05/2024,1,Greg Jolin,8286,20,15,15,1,3000,9800,23,13,12,2,10000,,30200,1,5200,35400
2783,9041,41,42,11/05/2024,2,Priscilla Gruenewald,8294,13,4,3,1,,800,17,9,7,2,,,6000,1,2000,8000
2783,9041,41,42,11/05/2024,3,Chuck Rea,8295,19,8,7,1,,2800,16,7,6,2,,1000,7400,1,2600,10000
2784,9042,41,43,11/06/2024,1,Greg Jolin,8286,21,15,12,3,,5800,22,16,16,0,,,24600,1,0,24600
2784,9042,41,43,11/06/2024,2,Derek Hieronymus,8297,26,12,11,2,-3400,3400,16,4,5,0,2000,,10600,1,1601,12201
2784,9042,41,43,11/06/2024,3,Adrienne Clermont,8298,8,4,4,0,,1800,14,6,7,0,,4000,12200,1,9001,21201
2785,9043,41,44,11/07/2024,1,Greg Jolin,8286,25,18,15,3,,5800,20,11,9,2,,,12200,0,7001,5199
2785,9043,41,44,11/07/2024,2,Susan Stumme,8300,15,3,2,1,,600,10,7,8,0,,3000,9600,1,3000,12600
2785,9043,41,44,11/07/2024,3,Sammy Sanchez,8301,20,11,9,3,-1000,3200,18,8,8,1,2000,,12400,0,12001,399
2786,9044,41,45,11/08/2024,1,Susan Stumme,8300,18,16,17,0,1000,10200,17,11,10,2,-4000,,14600,0,14600,0
2786,9044,41,45,11/08/2024,2,Ross Dickson,8303,15,4,3,1,,1000,12,8,8,1,,6400,14600,0,14590,10
2786,9044,41,45,11/08/2024,3,Rachel Marcus,8304,19,8,7,1,,3400,13,6,6,0,,,12200,1,8400,20600
2787,9045,41,46,11/11/2024,1,Rachel Marcus,8304,16,8,6,2,,2600,12,4,4,0,,,9400,0,9399,1
2787,9045,41,46,11/11/2024,2,Joey DeSena,8306,20,15,14,2,3000,9200,14,9,9,2,3200,1000,18200,0,703,17497
2787,9045,41,46,11/11/2024,3,Chris Spencer,8307,22,7,5,2,,2000,17,10,8,2,,,8000,0,7999,1
2788,9046,41,47,11/12/2024,1,Joey DeSena,8306,20,12,10,2,,4000,15,9,8,2,4000,,14400,1,12801,27201
2788,9046,41,47,11/12/2024,2,Kathleen Clark,8309,18,7,7,1,800,2800,11,7,6,1,,,7600,1,7600,15200
2788,9046,41,47,11/12/2024,3,Jonathan Fox,8310,14,8,7,1,,4600,11,8,7,2,,5000,13600,1,4400,18000
2789,9047,41,48,11/13/2024,1,Joey DeSena,8306,15,8,5,3,,1000,16,8,6,2,,,7400,0,7201,199
2789,9047,41,48,11/13/2024,2,Evan Dorey,8312,21,9,9,1,2000,5000,19,10,10,1,-2000,,14600,1,14600,29200
2789,9047,41,48,11/13/2024,3,Lois Dioro,8313,12,9,6,3,,3000,9,8,9,0,,2400,14600,0,2600,12000
2790,9048,41,49,11/14/2024,1,Evan Dorey,8312,23,13,12,1,,5600,16,10,9,1,,,14400,0,5600,8800
2790,9048,41,49,11/14/2024,2,Steven Czekala,8315,19,7,7,1,-800,3000,11,7,7,1,2000,,9800,0,7401,2399
2790,9048,41,49,11/14/2024,3,Stephanie Asalone,8316,14,6,6,0,,3600,5,4,5,0,,500,8100,1,6000,14100
2791,9049,41,50,11/15/2024,1,Stephanie Asalone,8316,11,8,7,1,,3600,5,3,3,0,,,7600,0,7589,11
2791,9049,41,50,11/15/2024,2,Paul Clauson,8318,21,16,14,3,3400,7800,14,11,9,3,,-1000,15600,0,399,15201
2791,9049,41,50,11/15/2024,3,Kristen Moreland,8319,12,3,3,0,,2000,12,6,5,2,2000,,6400,0,2000,4400
2792,9050,41,51,11/18/2024,1,Paul Clauson,8318,24,13,12,2,3400,8000,14,11,11,2,3000,3000,21200,0,101,21099
2792,9050,41,51,11/18/2024,2,Amy Fleenor,8321,16,6,4,2,,0,10,5,5,0,,,6800,0,1201,5599
